date,day_of_week,is_weekend,is_holiday,staff_on_duty,top_product,avg_margin,seasonality,daily_sales,daily_profit,is_easter_week,is_christmas_week
2017-11-27,1,0,0,6,accessories,0.29,baseline,18766.55,5442.3,0,0
2017-11-28,2,0,0,6,fiber packages,0.3,baseline,18579.94,5573.98,0,0
2017-11-29,3,0,0,8,IoT devices,0.22,baseline,20413.64,4491.0,0,0
2017-11-30,4,0,0,9,smartphones,0.19,baseline,22199.88,4217.98,0,0
2017-12-01,5,0,1,13,fiber packages,0.27,baseline,23089.6,6234.19,0,0
2017-12-02,6,1,0,14,smartphones,0.18,baseline,26123.12,4702.16,0,0
2017-12-03,0,1,0,15,IoT devices,0.22,baseline,24814.4,5459.17,0,0
2017-12-04,1,0,0,4,fiber packages,0.28,baseline,19974.03,5592.73,0,0
2017-12-05,2,0,0,5,IoT devices,0.2,baseline,19251.31,3850.26,0,0
2017-12-06,3,0,0,8,smartphones,0.15,baseline,21529.04,3229.36,0,0
2017-12-07,4,0,0,7,fiber packages,0.27,baseline,20980.94,5664.85,0,0
2017-12-08,5,0,1,10,accessories,0.25,baseline,23572.86,5893.22,0,0
2017-12-09,6,1,0,15,IoT devices,0.25,baseline,26794.34,6698.59,0,0
2017-12-10,0,1,0,13,fiber packages,0.29,baseline,25183.33,7303.17,0,0
2017-12-11,1,0,0,6,smartphones,0.19,baseline,19475.72,3700.39,0,0
2017-12-12,2,0,0,4,smartphones,0.18,baseline,18847.45,3392.54,0,0
2017-12-13,3,0,0,9,accessories,0.28,baseline,21495.57,6018.76,0,0
2017-12-14,4,0,0,9,fiber packages,0.26,baseline,20382.44,5299.43,0,0
2017-12-15,5,0,0,7,IoT devices,0.2,christmas_peak,29137.31,5827.46,0,1
2017-12-16,6,1,0,14,IoT devices,0.21,christmas_peak,40741.26,8555.66,0,1
2017-12-17,0,1,0,13,IoT devices,0.25,christmas_peak,37159.59,9289.9,0,1
2017-12-18,1,0,0,4,smartphones,0.19,christmas_peak,28194.31,5356.92,0,1
2017-12-19,2,0,0,5,fiber packages,0.28,christmas_peak,27301.02,7644.29,0,1
2017-12-20,3,0,0,8,IoT devices,0.25,christmas_peak,31096.49,7774.12,0,1
2017-12-21,4,0,0,9,smartphones,0.16,christmas_peak,33768.6,5402.98,0,1
2017-12-22,5,0,0,8,IoT devices,0.21,christmas_peak,33939.67,7127.33,0,1
2017-12-23,6,1,0,11,accessories,0.26,christmas_peak,39397.24,10243.28,0,1
2017-12-24,0,1,0,10,IoT devices,0.24,christmas_peak,36927.44,8862.59,0,1
2017-12-25,1,0,1,0,accessories,0.0,store_closed,0.0,0.0,0,0
2017-12-26,2,0,0,6,smartphones,0.2,baseline,18595.22,3719.04,0,0
2017-12-27,3,0,0,8,fiber packages,0.28,baseline,21042.15,5891.8,0,0
2017-12-28,4,0,0,7,fiber packages,0.27,baseline,21225.86,5730.98,0,0
2017-12-29,5,0,0,8,smartphones,0.15,baseline,20494.5,3074.17,0,0
2017-12-30,6,1,0,13,IoT devices,0.25,baseline,26221.18,6555.3,0,0
2017-12-31,0,1,0,14,accessories,0.29,baseline,26421.72,7662.3,0,0
2018-01-01,1,0,1,0,fiber packages,0.0,store_closed,0.0,0.0,0,0
2018-01-02,2,0,0,6,fiber packages,0.28,post_holiday_dip,17413.97,4875.91,0,0
2018-01-03,3,0,0,7,smartphones,0.16,post_holiday_dip,19133.4,3061.34,0,0
2018-01-04,4,0,0,9,IoT devices,0.25,post_holiday_dip,19351.46,4837.86,0,0
2018-01-05,5,0,0,6,IoT devices,0.21,post_holiday_dip,19486.31,4092.13,0,0
2018-01-06,6,1,0,10,smartphones,0.18,post_holiday_dip,23091.01,4156.38,0,0
2018-01-07,0,1,0,12,smartphones,0.16,post_holiday_dip,24542.24,3926.76,0,0
2018-01-08,1,0,0,5,fiber packages,0.28,post_holiday_dip,18250.61,5110.17,0,0
2018-01-09,2,0,0,4,accessories,0.28,post_holiday_dip,17516.22,4904.54,0,0
2018-01-10,3,0,0,8,accessories,0.28,post_holiday_dip,19090.72,5345.4,0,0
2018-01-11,4,0,0,6,fiber packages,0.29,post_holiday_dip,20247.59,5871.8,0,0
2018-01-12,5,0,0,9,fiber packages,0.26,post_holiday_dip,20876.41,5427.87,0,0
2018-01-13,6,1,0,12,smartphones,0.17,post_holiday_dip,24894.79,4232.11,0,0
2018-01-14,0,1,0,12,fiber packages,0.26,post_holiday_dip,23465.46,6101.02,0,0
2018-01-15,1,0,0,4,fiber packages,0.29,post_holiday_dip,17125.17,4966.3,0,0
2018-01-16,2,0,0,5,fiber packages,0.29,post_holiday_dip,18298.98,5306.7,0,0
2018-01-17,3,0,0,6,fiber packages,0.25,post_holiday_dip,19797.52,4949.38,0,0
2018-01-18,4,0,0,9,IoT devices,0.21,post_holiday_dip,20294.34,4261.81,0,0
2018-01-19,5,0,0,9,fiber packages,0.26,post_holiday_dip,20342.42,5289.03,0,0
2018-01-20,6,1,0,13,IoT devices,0.2,post_holiday_dip,23193.88,4638.78,0,0
2018-01-21,0,1,0,15,fiber packages,0.27,post_holiday_dip,24484.53,6610.82,0,0
2018-01-22,1,0,0,4,fiber packages,0.26,post_holiday_dip,18777.62,4882.18,0,0
2018-01-23,2,0,0,6,accessories,0.29,post_holiday_dip,17903.32,5191.96,0,0
2018-01-24,3,0,0,9,IoT devices,0.23,post_holiday_dip,20015.09,4603.47,0,0
2018-01-25,4,0,0,7,fiber packages,0.28,post_holiday_dip,20782.06,5818.98,0,0
2018-01-26,5,0,0,6,fiber packages,0.26,post_holiday_dip,19678.81,5116.49,0,0
2018-01-27,6,1,0,13,IoT devices,0.23,post_holiday_dip,24887.09,5724.03,0,0
2018-01-28,0,1,0,12,fiber packages,0.25,post_holiday_dip,23554.32,5888.58,0,0
2018-01-29,1,0,0,6,IoT devices,0.24,post_holiday_dip,17862.79,4287.07,0,0
2018-01-30,2,0,0,6,IoT devices,0.22,post_holiday_dip,17873.07,3932.08,0,0
2018-01-31,3,0,0,8,IoT devices,0.24,post_holiday_dip,19982.94,4795.91,0,0
2018-02-01,4,0,0,8,accessories,0.27,baseline,22912.21,6186.3,0,0
2018-02-02,5,0,0,7,accessories,0.27,baseline,21072.65,5689.62,0,0
2018-02-03,6,1,0,11,fiber packages,0.29,baseline,26136.38,7579.55,0,0
2018-02-04,0,1,0,15,smartphones,0.15,baseline,26179.21,3926.88,0,0
2018-02-05,1,0,0,5,IoT devices,0.25,baseline,19492.14,4873.03,0,0
2018-02-06,2,0,0,4,fiber packages,0.28,baseline,19662.78,5505.58,0,0
2018-02-07,3,0,0,6,fiber packages,0.3,baseline,22517.64,6755.29,0,0
2018-02-08,4,0,0,9,smartphones,0.17,baseline,22495.85,3824.29,0,0
2018-02-09,5,0,0,6,fiber packages,0.26,baseline,21179.52,5506.68,0,0
2018-02-10,6,1,0,13,smartphones,0.19,baseline,27260.35,5179.47,0,0
2018-02-11,0,1,0,15,fiber packages,0.3,baseline,25423.69,7627.11,0,0
2018-02-12,1,0,0,4,IoT devices,0.23,baseline,20110.06,4625.31,0,0
2018-02-13,2,0,0,5,fiber packages,0.3,baseline,20242.46,6072.74,0,0
2018-02-14,3,0,0,9,IoT devices,0.23,baseline,22500.5,5175.11,0,0
2018-02-15,4,0,0,9,IoT devices,0.22,baseline,22057.79,4852.71,0,0
2018-02-16,5,0,0,7,smartphones,0.15,baseline,22800.36,3420.05,0,0
2018-02-17,6,1,0,10,accessories,0.25,baseline,27102.25,6775.56,0,0
2018-02-18,0,1,0,14,IoT devices,0.21,baseline,26049.64,5470.42,0,0
2018-02-19,1,0,0,6,accessories,0.3,baseline,20666.16,6199.85,0,0
2018-02-20,2,0,0,5,accessories,0.26,baseline,19443.42,5055.29,0,0
2018-02-21,3,0,0,9,smartphones,0.18,baseline,22090.98,3976.38,0,0
2018-02-22,4,0,0,6,fiber packages,0.3,baseline,21815.76,6544.73,0,0
2018-02-23,5,0,0,9,smartphones,0.16,baseline,21610.73,3457.72,0,0
2018-02-24,6,1,0,12,accessories,0.26,baseline,26431.08,6872.08,0,0
2018-02-25,0,1,0,13,fiber packages,0.29,baseline,26097.9,7568.39,0,0
2018-02-26,1,0,0,6,accessories,0.29,baseline,18989.92,5507.08,0,0
2018-02-27,2,0,0,5,fiber packages,0.28,baseline,19699.07,5515.74,0,0
2018-02-28,3,0,0,6,accessories,0.27,baseline,21669.5,5850.77,0,0
2018-03-01,4,0,0,7,accessories,0.29,baseline,22594.82,6552.5,0,0
2018-03-02,5,0,0,6,fiber packages,0.26,baseline,22765.0,5918.9,0,0
2018-03-03,6,1,0,12,fiber packages,0.27,baseline,26409.7,7130.62,0,0
2018-03-04,0,1,0,13,accessories,0.28,baseline,26550.31,7434.09,0,0
2018-03-05,1,0,0,5,IoT devices,0.23,baseline,20769.67,4777.02,0,0
2018-03-06,2,0,0,4,smartphones,0.17,baseline,19826.44,3370.49,0,0
2018-03-07,3,0,0,6,accessories,0.25,baseline,22194.89,5548.72,0,0
2018-03-08,4,0,0,6,IoT devices,0.22,baseline,21611.29,4754.48,0,0
2018-03-09,5,0,0,7,smartphones,0.19,baseline,21305.25,4048.0,0,0
2018-03-10,6,1,0,10,IoT devices,0.24,baseline,27461.89,6590.85,0,0
2018-03-11,0,1,0,13,accessories,0.25,baseline,26794.7,6698.68,0,0
2018-03-12,1,0,0,6,IoT devices,0.25,baseline,19622.87,4905.72,0,0
2018-03-13,2,0,0,5,accessories,0.29,baseline,19374.71,5618.67,0,0
2018-03-14,3,0,0,8,accessories,0.27,baseline,22247.25,6006.76,0,0
2018-03-15,4,0,0,7,fiber packages,0.27,baseline,21125.98,5704.01,0,0
2018-03-16,5,0,0,8,IoT devices,0.21,baseline,22526.92,4730.65,0,0
2018-03-17,6,1,0,13,smartphones,0.19,baseline,25360.48,4818.49,0,0
2018-03-18,0,1,0,11,IoT devices,0.23,baseline,25791.36,5932.01,0,0
2018-03-19,1,0,0,4,IoT devices,0.21,baseline,19476.41,4090.05,0,0
2018-03-20,2,0,0,6,smartphones,0.19,baseline,19334.31,3673.52,0,0
2018-03-21,3,0,0,8,smartphones,0.16,baseline,21892.56,3502.81,0,0
2018-03-22,4,0,0,7,smartphones,0.17,baseline,23161.93,3937.53,0,0
2018-03-23,5,0,0,7,IoT devices,0.23,baseline,22099.71,5082.93,0,0
2018-03-24,6,1,0,15,smartphones,0.18,baseline,26634.71,4794.25,0,0
2018-03-25,0,1,0,12,IoT devices,0.21,baseline,25854.91,5429.53,0,0
2018-03-26,1,0,0,5,accessories,0.3,easter_week,22771.99,6831.6,1,0
2018-03-27,2,0,0,4,accessories,0.26,easter_week,23708.38,6164.18,1,0
2018-03-28,3,0,0,7,smartphones,0.17,easter_week,24715.67,4201.66,1,0
2018-03-29,4,0,0,9,smartphones,0.15,easter_week,24643.05,3696.46,1,0
2018-03-30,5,0,1,15,accessories,0.28,easter_week,25480.57,7134.56,1,0
2018-03-31,6,1,0,10,IoT devices,0.21,easter_week,29155.35,6122.62,1,0
2018-04-01,0,1,0,13,IoT devices,0.21,easter_week,31766.42,6670.95,1,0
2018-04-02,1,0,0,5,IoT devices,0.24,baseline,18911.25,4538.7,0,0
2018-04-03,2,0,0,5,IoT devices,0.24,baseline,19061.33,4574.72,0,0
2018-04-04,3,0,0,8,smartphones,0.16,baseline,22845.36,3655.26,0,0
2018-04-05,4,0,0,6,IoT devices,0.21,baseline,21905.89,4600.24,0,0
2018-04-06,5,0,0,8,fiber packages,0.28,baseline,22209.57,6218.68,0,0
2018-04-07,6,1,0,11,IoT devices,0.21,baseline,25382.81,5330.39,0,0
2018-04-08,0,1,0,13,IoT devices,0.22,baseline,26366.06,5800.53,0,0
2018-04-09,1,0,0,4,accessories,0.3,baseline,20103.69,6031.11,0,0
2018-04-10,2,0,0,5,accessories,0.28,baseline,20769.55,5815.47,0,0
2018-04-11,3,0,0,8,smartphones,0.17,baseline,21805.04,3706.86,0,0
2018-04-12,4,0,0,6,IoT devices,0.24,baseline,21257.46,5101.79,0,0
2018-04-13,5,0,0,6,smartphones,0.15,baseline,21547.3,3232.09,0,0
2018-04-14,6,1,0,13,IoT devices,0.22,baseline,26054.51,5731.99,0,0
2018-04-15,0,1,0,15,IoT devices,0.21,baseline,26705.83,5608.22,0,0
2018-04-16,1,0,0,6,IoT devices,0.25,baseline,20558.19,5139.55,0,0
2018-04-17,2,0,0,5,smartphones,0.2,baseline,19005.95,3801.19,0,0
2018-04-18,3,0,0,9,smartphones,0.19,baseline,21366.98,4059.73,0,0
2018-04-19,4,0,0,7,IoT devices,0.2,baseline,21861.62,4372.32,0,0
2018-04-20,5,0,0,8,fiber packages,0.28,baseline,22588.46,6324.77,0,0
2018-04-21,6,1,0,14,smartphones,0.18,baseline,25231.44,4541.66,0,0
2018-04-22,0,1,0,15,fiber packages,0.27,baseline,25469.11,6876.66,0,0
2018-04-23,1,0,0,5,accessories,0.28,baseline,19090.68,5345.39,0,0
2018-04-24,2,0,0,6,accessories,0.26,baseline,19688.59,5119.03,0,0
2018-04-25,3,0,1,14,IoT devices,0.22,baseline,23418.6,5152.09,0,0
2018-04-26,4,0,0,8,fiber packages,0.29,baseline,21763.37,6311.38,0,0
2018-04-27,5,0,0,7,fiber packages,0.29,baseline,22602.03,6554.59,0,0
2018-04-28,6,1,0,13,IoT devices,0.22,baseline,26942.43,5927.33,0,0
2018-04-29,0,1,0,11,accessories,0.3,baseline,25914.97,7774.49,0,0
2018-04-30,1,0,0,6,IoT devices,0.23,baseline,19038.03,4378.75,0,0
2018-05-01,2,0,1,14,smartphones,0.18,baseline,20967.44,3774.14,0,0
2018-05-02,3,0,0,9,IoT devices,0.21,baseline,22968.71,4823.43,0,0
2018-05-03,4,0,0,8,accessories,0.3,baseline,22847.44,6854.23,0,0
2018-05-04,5,0,0,8,smartphones,0.2,baseline,23087.78,4617.56,0,0
2018-05-05,6,1,0,15,fiber packages,0.29,baseline,25373.1,7358.2,0,0
2018-05-06,0,1,0,11,fiber packages,0.27,baseline,26297.81,7100.41,0,0
2018-05-07,1,0,0,4,smartphones,0.16,baseline,19353.85,3096.62,0,0
2018-05-08,2,0,0,6,accessories,0.27,baseline,19595.93,5290.9,0,0
2018-05-09,3,0,0,8,fiber packages,0.29,baseline,21889.49,6347.95,0,0
2018-05-10,4,0,0,6,IoT devices,0.24,baseline,21952.96,5268.71,0,0
2018-05-11,5,0,0,8,accessories,0.29,baseline,22730.38,6591.81,0,0
2018-05-12,6,1,0,14,fiber packages,0.27,baseline,25894.5,6991.52,0,0
2018-05-13,0,1,0,10,smartphones,0.18,baseline,26550.66,4779.12,0,0
2018-05-14,1,0,0,6,smartphones,0.2,baseline,20352.91,4070.58,0,0
2018-05-15,2,0,0,4,fiber packages,0.25,baseline,20882.42,5220.6,0,0
2018-05-16,3,0,0,8,fiber packages,0.27,baseline,21596.16,5830.96,0,0
2018-05-17,4,0,0,9,smartphones,0.16,baseline,21609.71,3457.55,0,0
2018-05-18,5,0,0,6,IoT devices,0.24,baseline,21133.26,5071.98,0,0
2018-05-19,6,1,0,13,IoT devices,0.24,baseline,27340.0,6561.6,0,0
2018-05-20,0,1,0,13,smartphones,0.18,baseline,26193.41,4714.81,0,0
2018-05-21,1,0,0,6,fiber packages,0.25,baseline,20530.0,5132.5,0,0
2018-05-22,2,0,0,5,IoT devices,0.24,baseline,20640.52,4953.72,0,0
2018-05-23,3,0,0,7,IoT devices,0.21,baseline,21369.55,4487.61,0,0
2018-05-24,4,0,0,7,IoT devices,0.21,baseline,20996.59,4409.28,0,0
2018-05-25,5,0,0,9,fiber packages,0.28,baseline,22722.5,6362.3,0,0
2018-05-26,6,1,0,10,fiber packages,0.3,baseline,25501.02,7650.31,0,0
2018-05-27,0,1,0,13,smartphones,0.18,baseline,25581.98,4604.76,0,0
2018-05-28,1,0,0,4,IoT devices,0.24,baseline,19311.4,4634.74,0,0
2018-05-29,2,0,0,5,IoT devices,0.23,baseline,20227.31,4652.28,0,0
2018-05-30,3,0,0,9,fiber packages,0.26,baseline,22715.7,5906.08,0,0
2018-05-31,4,0,1,11,fiber packages,0.26,baseline,22183.23,5767.64,0,0
2018-06-01,5,0,0,7,fiber packages,0.26,baseline,22409.13,5826.37,0,0
2018-06-02,6,1,0,14,accessories,0.27,baseline,26496.08,7153.94,0,0
2018-06-03,0,1,0,14,smartphones,0.16,baseline,25526.1,4084.18,0,0
2018-06-04,1,0,0,4,IoT devices,0.22,baseline,20482.19,4506.08,0,0
2018-06-05,2,0,0,5,IoT devices,0.24,baseline,19208.2,4609.97,0,0
2018-06-06,3,0,0,7,smartphones,0.19,baseline,21178.5,4023.91,0,0
2018-06-07,4,0,0,7,fiber packages,0.25,baseline,22776.26,5694.06,0,0
2018-06-08,5,0,0,9,IoT devices,0.22,baseline,22627.86,4978.13,0,0
2018-06-09,6,1,0,10,smartphones,0.18,baseline,25788.06,4641.85,0,0
2018-06-10,0,1,1,11,fiber packages,0.3,baseline,26478.94,7943.68,0,0
2018-06-11,1,0,0,4,smartphones,0.18,baseline,19521.93,3513.95,0,0
2018-06-12,2,0,0,6,IoT devices,0.25,baseline,20114.39,5028.6,0,0
2018-06-13,3,0,0,9,IoT devices,0.24,baseline,22574.39,5417.85,0,0
2018-06-14,4,0,0,6,IoT devices,0.21,baseline,22701.09,4767.23,0,0
2018-06-15,5,0,0,7,fiber packages,0.3,baseline,22630.9,6789.27,0,0
2018-06-16,6,1,0,10,accessories,0.3,baseline,26647.78,7994.33,0,0
2018-06-17,0,1,0,13,smartphones,0.2,baseline,27599.98,5520.0,0,0
2018-06-18,1,0,0,6,fiber packages,0.3,baseline,19192.88,5757.86,0,0
2018-06-19,2,0,0,4,smartphones,0.2,baseline,20089.05,4017.81,0,0
2018-06-20,3,0,0,6,smartphones,0.19,baseline,21271.26,4041.54,0,0
2018-06-21,4,0,0,7,accessories,0.26,baseline,21701.91,5642.5,0,0
2018-06-22,5,0,0,6,fiber packages,0.29,baseline,21311.23,6180.26,0,0
2018-06-23,6,1,0,12,fiber packages,0.25,baseline,26460.81,6615.2,0,0
2018-06-24,0,1,1,10,smartphones,0.19,baseline,27005.6,5131.06,0,0
2018-06-25,1,0,0,5,accessories,0.27,baseline,19592.12,5289.87,0,0
2018-06-26,2,0,0,6,accessories,0.26,baseline,19118.91,4970.92,0,0
2018-06-27,3,0,0,8,accessories,0.28,baseline,21599.77,6047.94,0,0
2018-06-28,4,0,0,9,IoT devices,0.2,baseline,21025.12,4205.02,0,0
2018-06-29,5,0,0,6,fiber packages,0.27,baseline,23177.53,6257.93,0,0
2018-06-30,6,1,0,10,fiber packages,0.29,baseline,27083.89,7854.33,0,0
2018-07-01,0,1,0,10,accessories,0.28,summer_dip,23529.69,6588.31,0,0
2018-07-02,1,0,0,6,IoT devices,0.22,summer_dip,17586.04,3868.93,0,0
2018-07-03,2,0,0,4,smartphones,0.18,summer_dip,19263.62,3467.45,0,0
2018-07-04,3,0,0,9,accessories,0.28,summer_dip,20909.72,5854.72,0,0
2018-07-05,4,0,0,9,IoT devices,0.2,summer_dip,20002.29,4000.46,0,0
2018-07-06,5,0,0,8,accessories,0.28,summer_dip,20259.04,5672.53,0,0
2018-07-07,6,1,0,12,IoT devices,0.23,summer_dip,23200.24,5336.06,0,0
2018-07-08,0,1,0,10,IoT devices,0.24,summer_dip,25642.16,6154.12,0,0
2018-07-09,1,0,0,5,smartphones,0.17,summer_dip,18734.04,3184.79,0,0
2018-07-10,2,0,0,5,accessories,0.29,summer_dip,19061.36,5527.79,0,0
2018-07-11,3,0,0,9,fiber packages,0.27,summer_dip,20761.56,5605.62,0,0
2018-07-12,4,0,0,7,smartphones,0.16,summer_dip,20995.73,3359.32,0,0
2018-07-13,5,0,0,6,fiber packages,0.29,summer_dip,19229.54,5576.57,0,0
2018-07-14,6,1,0,13,smartphones,0.17,summer_dip,24938.72,4239.58,0,0
2018-07-15,0,1,0,10,accessories,0.3,summer_dip,23572.45,7071.73,0,0
2018-07-16,1,0,0,6,smartphones,0.17,summer_dip,18408.81,3129.5,0,0
2018-07-17,2,0,0,5,fiber packages,0.27,summer_dip,18839.32,5086.62,0,0
2018-07-18,3,0,0,9,smartphones,0.17,summer_dip,20644.74,3509.61,0,0
2018-07-19,4,0,0,9,accessories,0.28,summer_dip,20308.98,5686.51,0,0
2018-07-20,5,0,0,6,IoT devices,0.24,summer_dip,19887.48,4773.0,0,0
2018-07-21,6,1,0,15,fiber packages,0.3,summer_dip,22994.38,6898.31,0,0
2018-07-22,0,1,0,14,IoT devices,0.23,summer_dip,23820.17,5478.64,0,0
2018-07-23,1,0,0,4,accessories,0.28,summer_dip,18742.69,5247.95,0,0
2018-07-24,2,0,0,6,fiber packages,0.25,summer_dip,18716.61,4679.15,0,0
2018-07-25,3,0,0,8,smartphones,0.18,summer_dip,21031.19,3785.61,0,0
2018-07-26,4,0,0,9,smartphones,0.15,summer_dip,20879.46,3131.92,0,0
2018-07-27,5,0,0,6,fiber packages,0.29,summer_dip,19474.03,5647.47,0,0
2018-07-28,6,1,0,11,smartphones,0.19,summer_dip,26372.67,5010.81,0,0
2018-07-29,0,1,0,10,accessories,0.27,summer_dip,25601.33,6912.36,0,0
2018-07-30,1,0,0,5,accessories,0.28,summer_dip,18544.8,5192.54,0,0
2018-07-31,2,0,0,5,smartphones,0.16,summer_dip,19106.71,3057.07,0,0
2018-08-01,3,0,0,6,accessories,0.3,summer_dip,16870.68,5061.2,0,0
2018-08-02,4,0,0,6,accessories,0.29,summer_dip,18280.53,5301.35,0,0
2018-08-03,5,0,0,9,IoT devices,0.2,summer_dip,17489.69,3497.94,0,0
2018-08-04,6,1,0,12,fiber packages,0.28,summer_dip,21420.27,5997.68,0,0
2018-08-05,0,1,0,12,IoT devices,0.24,summer_dip,21539.08,5169.38,0,0
2018-08-06,1,0,0,4,smartphones,0.15,summer_dip,16187.69,2428.15,0,0
2018-08-07,2,0,0,4,accessories,0.25,summer_dip,15135.42,3783.86,0,0
2018-08-08,3,0,0,8,accessories,0.29,summer_dip,16877.53,4894.48,0,0
2018-08-09,4,0,0,9,accessories,0.26,summer_dip,18333.62,4766.74,0,0
2018-08-10,5,0,0,7,fiber packages,0.27,summer_dip,17145.65,4629.33,0,0
2018-08-11,6,1,0,12,smartphones,0.2,summer_dip,21183.04,4236.61,0,0
2018-08-12,0,1,0,14,smartphones,0.18,summer_dip,20379.63,3668.33,0,0
2018-08-13,1,0,0,5,accessories,0.27,summer_dip,15336.29,4140.8,0,0
2018-08-14,2,0,0,4,fiber packages,0.27,summer_dip,15744.85,4251.11,0,0
2018-08-15,3,0,1,11,fiber packages,0.27,summer_dip,18916.52,5107.46,0,0
2018-08-16,4,0,0,8,smartphones,0.15,summer_dip,17383.39,2607.51,0,0
2018-08-17,5,0,0,8,smartphones,0.15,summer_dip,17608.28,2641.24,0,0
2018-08-18,6,1,0,14,fiber packages,0.26,summer_dip,20759.24,5397.4,0,0
2018-08-19,0,1,0,14,accessories,0.29,summer_dip,21446.32,6219.43,0,0
2018-08-20,1,0,0,4,IoT devices,0.24,summer_dip,15754.97,3781.19,0,0
2018-08-21,2,0,0,5,smartphones,0.19,summer_dip,16311.95,3099.27,0,0
2018-08-22,3,0,0,9,IoT devices,0.23,summer_dip,18344.95,4219.34,0,0
2018-08-23,4,0,0,6,smartphones,0.19,summer_dip,18519.0,3518.61,0,0
2018-08-24,5,0,0,6,accessories,0.28,summer_dip,17798.3,4983.52,0,0
2018-08-25,6,1,0,10,IoT devices,0.21,summer_dip,20228.63,4248.01,0,0
2018-08-26,0,1,0,14,accessories,0.3,summer_dip,21778.26,6533.48,0,0
2018-08-27,1,0,0,5,accessories,0.28,summer_dip,16479.75,4614.33,0,0
2018-08-28,2,0,0,4,accessories,0.27,summer_dip,15541.97,4196.33,0,0
2018-08-29,3,0,0,6,IoT devices,0.24,summer_dip,17279.92,4147.18,0,0
2018-08-30,4,0,0,8,smartphones,0.18,summer_dip,17517.93,3153.23,0,0
2018-08-31,5,0,0,7,IoT devices,0.24,summer_dip,17103.97,4104.95,0,0
2018-09-01,6,1,0,15,smartphones,0.17,summer_recovery,25567.78,4346.52,0,0
2018-09-02,0,1,0,11,accessories,0.29,summer_recovery,25239.77,7319.53,0,0
2018-09-03,1,0,0,6,IoT devices,0.23,summer_recovery,17354.74,3991.59,0,0
2018-09-04,2,0,0,5,fiber packages,0.29,summer_recovery,19714.04,5717.07,0,0
2018-09-05,3,0,0,8,accessories,0.25,summer_recovery,21138.95,5284.74,0,0
2018-09-06,4,0,0,8,accessories,0.29,summer_recovery,19833.24,5751.64,0,0
2018-09-07,5,0,0,6,accessories,0.27,summer_recovery,21227.35,5731.38,0,0
2018-09-08,6,1,0,13,IoT devices,0.22,summer_recovery,24512.46,5392.74,0,0
2018-09-09,0,1,0,13,smartphones,0.16,summer_recovery,23874.88,3819.98,0,0
2018-09-10,1,0,0,4,IoT devices,0.24,summer_recovery,17771.09,4265.06,0,0
2018-09-11,2,0,0,6,IoT devices,0.21,summer_recovery,18974.45,3984.63,0,0
2018-09-12,3,0,0,6,fiber packages,0.28,summer_recovery,20181.5,5650.82,0,0
2018-09-13,4,0,0,7,smartphones,0.19,summer_recovery,19945.12,3789.57,0,0
2018-09-14,5,0,0,9,accessories,0.26,summer_recovery,21110.7,5488.78,0,0
2018-09-15,6,1,0,15,accessories,0.26,summer_recovery,23881.16,6209.1,0,0
2018-09-16,0,1,0,15,IoT devices,0.24,summer_recovery,23580.11,5659.23,0,0
2018-09-17,1,0,0,6,smartphones,0.16,summer_recovery,17332.72,2773.24,0,0
2018-09-18,2,0,0,5,fiber packages,0.25,summer_recovery,18599.18,4649.8,0,0
2018-09-19,3,0,0,9,accessories,0.26,summer_recovery,21493.38,5588.28,0,0
2018-09-20,4,0,0,6,fiber packages,0.3,summer_recovery,19760.09,5928.03,0,0
2018-09-21,5,0,0,8,IoT devices,0.21,summer_recovery,21399.63,4493.92,0,0
2018-09-22,6,1,0,11,fiber packages,0.29,summer_recovery,25363.96,7355.55,0,0
2018-09-23,0,1,0,15,IoT devices,0.21,summer_recovery,23930.81,5025.47,0,0
2018-09-24,1,0,0,5,smartphones,0.17,summer_recovery,19186.11,3261.64,0,0
2018-09-25,2,0,0,5,IoT devices,0.24,summer_recovery,18436.58,4424.78,0,0
2018-09-26,3,0,0,6,IoT devices,0.24,summer_recovery,21537.05,5168.89,0,0
2018-09-27,4,0,0,9,smartphones,0.17,summer_recovery,21548.5,3663.25,0,0
2018-09-28,5,0,0,9,accessories,0.27,summer_recovery,21111.6,5700.13,0,0
2018-09-29,6,1,0,14,fiber packages,0.26,summer_recovery,25476.02,6623.77,0,0
2018-09-30,0,1,0,11,IoT devices,0.22,summer_recovery,24227.74,5330.1,0,0
2018-10-01,1,0,0,5,fiber packages,0.29,baseline,19842.16,5754.23,0,0
2018-10-02,2,0,0,5,fiber packages,0.29,baseline,19500.75,5655.22,0,0
2018-10-03,3,0,0,7,accessories,0.27,baseline,21542.6,5816.5,0,0
2018-10-04,4,0,0,6,IoT devices,0.21,baseline,21341.75,4481.77,0,0
2018-10-05,5,0,1,14,smartphones,0.18,baseline,24066.36,4331.94,0,0
2018-10-06,6,1,0,13,IoT devices,0.22,baseline,26199.46,5763.88,0,0
2018-10-07,0,1,0,10,IoT devices,0.21,baseline,25889.61,5436.82,0,0
2018-10-08,1,0,0,4,accessories,0.26,baseline,20879.78,5428.74,0,0
2018-10-09,2,0,0,6,smartphones,0.16,baseline,19728.08,3156.49,0,0
2018-10-10,3,0,0,7,smartphones,0.16,baseline,21870.66,3499.31,0,0
2018-10-11,4,0,0,8,IoT devices,0.22,baseline,21534.75,4737.65,0,0
